date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2003-11-06 00:00:00+00:00,98.93,98.96,97.95,98.36,5902800,66.7319723181,66.7522084363,66.0709257916,66.3474860731,5902800,0.0,1.0
2003-11-07 00:00:00+00:00,98.11,99.35,98.11,99.28,4668600,66.1788517551,67.0152779724,66.1788517551,66.9680603633,4668600,0.0,1.0
2003-11-10 00:00:00+00:00,97.81,98.5,97.6,98.336,4654200,65.9764905735,66.4419212912,65.8348377464,66.3312971786,4654200,0.0,1.0
2003-11-11 00:00:00+00:00,97.62,97.93,97.43,97.69,3349600,65.8483284918,66.0574350461,65.7201664101,65.8955461009,3349600,0.0,1.0
2003-11-12 00:00:00+00:00,98.8,98.95,97.66,97.73,6125700,66.6442824728,66.7454630636,65.8753099827,65.9225275917,6125700,0.0,1.0
2003-11-13 00:00:00+00:00,98.72,98.91,98.28,98.48,4045600,66.590319491,66.7184815727,66.2935230913,66.4284305457,4045600,0.0,1.0
2003-11-14 00:00:00+00:00,97.97,99.305,97.74,98.72,6104900,66.084416537,66.9849237951,65.9292729645,66.590319491,6104900,0.0,1.0
2003-11-17 00:00:00+00:00,97.54,97.71,96.63,97.462,5914800,65.7943655101,65.9090368463,65.1805365925,65.7417516028,5914800,0.0,1.0
2003-11-18 00:00:00+00:00,96.6,97.9,96.47,97.8,4693200,65.1603004744,66.037198928,65.072610629,65.9697452008,4693200,0.0,1.0
2003-11-19 00:00:00+00:00,97.38,97.53,96.6,96.71,4055300,65.6864395465,65.7876201373,65.1603004744,65.2344995743,4055300,0.0,1.0
2003-11-20 00:00:00+00:00,96.54,97.7,96.53,96.66,6756700,65.1198282381,65.9022914736,65.1130828654,65.2007727107,6756700,0.0,1.0
2003-11-21 00:00:00+00:00,96.49,96.62,95.92,96.56,4752900,65.2952146742,65.3831862558,64.9094931241,65.3425839873,4752900,0.31001,1.0
2003-11-24 00:00:00+00:00,97.47,97.65,96.77,96.786,4876800,65.9583850585,66.0801918637,65.4846919268,65.4955191984,4876800,0.0,1.0
2003-11-25 00:00:00+00:00,97.68,98.07,97.37,97.585,5583100,66.1004929979,66.3644077427,65.8907146111,66.0362060729,5583100,0.0,1.0
2003-11-26 00:00:00+00:00,97.9,98.15,97.15,98.08,4061200,66.2493679822,66.4185441006,65.7418396268,66.3711747875,4061200,0.0,1.0
2003-11-28 00:00:00+00:00,98.08,98.16,97.763,97.86,864400,66.3711747875,66.4253111454,66.1566594693,66.2222998032,864400,0.0,1.0
2003-12-01 00:00:00+00:00,99.1,99.16,98.33,98.33,5854300,67.0614133507,67.1020156191,66.5403509059,66.5403509059,5854300,0.0,1.0
2003-12-02 00:00:00+00:00,98.75,99.04,98.51,98.9,3578100,66.8245667849,67.0208110823,66.6621577112,66.9260724559,3578100,0.0,1.0
2003-12-03 00:00:00+00:00,98.95,99.59,98.85,99.0,6231600,66.9599076796,67.3929985429,66.8922372323,66.9937429033,6231600,0.0,1.0
2003-12-04 00:00:00+00:00,99.45,99.52,98.86,98.88,6236600,67.2982599165,67.3456292297,66.899004277,66.9125383665,6236600,0.0,1.0
2003-12-05 00:00:00+00:00,98.8,99.33,98.59,99.15,5430200,66.8584020086,67.2170553797,66.7162940691,67.0952485744,5430200,0.0,1.0
2003-12-08 00:00:00+00:00,99.81,99.85,98.73,98.73,5192800,67.5418735271,67.568941706,66.8110326954,66.8110326954,5192800,0.0,1.0
2003-12-09 00:00:00+00:00,99.441,100.15,99.28,100.0,9541200,67.2921695763,67.7719530482,67.183220156,67.6704473771,9541200,0.0,1.0
2003-12-10 00:00:00+00:00,99.6,99.77,98.98,99.48,5558100,67.3997655876,67.5148053481,66.9802088139,67.3185610507,5558100,0.0,1.0
2003-12-11 00:00:00+00:00,100.38,100.43,99.52,99.58,6778500,67.9275950771,67.9614303008,67.3456292297,67.3862314981,6778500,0.0,1.0
2003-12-12 00:00:00+00:00,100.63,100.77,99.93,100.32,6134200,68.0967711956,68.1915098219,67.6230780639,67.8869928087,6134200,0.0,1.0
2003-12-15 00:00:00+00:00,100.45,101.78,100.2,101.7,7563800,67.9749643903,68.8749813404,67.8057882719,68.8208449825,7563800,0.0,1.0
2003-12-16 00:00:00+00:00,101.5,101.56,100.6,100.67,5991500,68.6855040878,68.7261063562,68.0764700614,68.1238393745,5991500,0.0,1.0
2003-12-17 00:00:00+00:00,101.86,101.86,101.11,101.34,4867400,68.9291176983,68.9291176983,68.421589343,68.577231372,4867400,0.0,1.0
2003-12-18 00:00:00+00:00,102.81,102.83,101.7,101.89,10491800,69.5719869484,69.5855210379,68.8208449825,68.9494188325,10491800,0.0,1.0
2003-12-19 00:00:00+00:00,102.74,103.07,102.38,103.04,10810400,69.6238631134,69.8474943653,69.3799017476,69.8271642515,10810400,0.14666,1.0
2003-12-22 00:00:00+00:00,103.61,103.63,102.61,102.61,6459300,70.213436414,70.2269898232,69.5357659535,69.5357659535,6459300,0.0,1.0
2003-12-23 00:00:00+00:00,103.46,103.87,103.07,103.4,7622800,70.1117858449,70.3896307337,69.8474943653,70.0711256173,7622800,0.0,1.0
2003-12-24 00:00:00+00:00,103.2,103.44,103.1,103.16,3742600,69.9355915252,70.0982324357,69.8678244791,69.9084847068,3742600,0.0,1.0
2003-12-26 00:00:00+00:00,103.27,103.52,103.2,103.25,2088500,69.9830284574,70.1524460726,69.9355915252,69.9694750482,2088500,0.0,1.0
2003-12-29 00:00:00+00:00,104.68,104.75,103.58,103.63,6589900,70.9385438068,70.985980739,70.1931063002,70.2269898232,6589900,0.0,1.0
2003-12-30 00:00:00+00:00,104.33,104.74,104.16,104.53,5478200,70.7013591456,70.9792040344,70.5861551673,70.8368932377,5478200,0.0,1.0
2003-12-31 00:00:00+00:00,104.57,104.74,104.18,104.48,5658100,70.8640000561,70.9792040344,70.5997085765,70.8030097146,5658100,0.0,1.0
2004-01-02 00:00:00+00:00,104.37,105.47,103.99,105.04,8231300,70.728465964,71.4739034706,70.470951189,71.1825051725,8231300,0.0,1.0
2004-01-05 00:00:00+00:00,105.58,105.63,104.8,104.84,6942600,71.5484472212,71.5823307442,71.019864262,71.0469710804,6942600,0.0,1.0
2004-01-06 00:00:00+00:00,105.5,105.66,105.14,105.25,7702700,71.4942335844,71.6026608581,71.2502722186,71.3248159692,7702700,0.0,1.0
2004-01-07 00:00:00+00:00,105.55,105.58,104.808,105.32,6669400,71.5281171074,71.5484472212,71.0252856257,71.3722529015,6669400,0.0,1.0
2004-01-08 00:00:00+00:00,106.01,106.06,105.51,105.97,7701000,71.8398455192,71.8737290423,71.501010289,71.8127387008,7701000,0.0,1.0
2004-01-09 00:00:00+00:00,104.69,105.73,104.62,105.357,9382200,70.9453205114,71.6500977903,70.8978835791,71.3973267085,9382200,0.0,1.0
2004-01-12 00:00:00+00:00,105.17,105.199,104.6,104.81,7877100,71.2706023324,71.2902547758,70.8843301699,71.0266409666,7877100,0.0,1.0
2004-01-13 00:00:00+00:00,104.5,105.28,103.801,105.18,8506600,70.8165631239,71.3451460831,70.342871472,71.277379037,8506600,0.0,1.0
2004-01-14 00:00:00+00:00,105.671,105.74,104.78,104.86,6643000,71.6101152331,71.6568744949,71.0063108528,71.0605244896,6643000,0.0,1.0
2004-01-15 00:00:00+00:00,105.96,106.12,104.97,106.07,9694800,71.8059619962,71.9143892699,71.1350682403,71.8805057469,9694800,0.0,1.0
2004-01-16 00:00:00+00:00,106.12,106.16,105.51,106.062,8975200,71.9610062209,71.9881306107,71.547359276,71.9216758556,8975200,0.06879,1.0
2004-01-20 00:00:00+00:00,105.46,106.4,105.3,106.4,8631500,71.5134537887,72.1508769497,71.4049562293,72.1508769497,8631500,0.0,1.0
2004-01-21 00:00:00+00:00,106.3,106.64,105.03,105.51,9293800,72.0830659751,72.3136232887,71.221866598,71.547359276,9293800,0.0,1.0
2004-01-22 00:00:00+00:00,106.49,106.75,106.19,106.5,6018200,72.2119068268,72.3882153607,72.0084739031,72.2186879243,6018200,0.0,1.0
2004-01-23 00:00:00+00:00,105.86,106.59,105.36,106.57,6833100,71.784697687,72.2797178014,71.4456428141,72.2661556065,6833100,0.0,1.0
2004-01-26 00:00:00+00:00,107.18,107.23,105.72,105.78,7087700,72.6798025514,72.7137080387,71.6897623226,71.7304489073,7087700,0.0,1.0
2004-01-27 00:00:00+00:00,106.29,107.22,106.25,107.17,5658700,72.0762848777,72.7069269412,72.0491604878,72.6730214539,5658700,0.0,1.0
2004-01-28 00:00:00+00:00,105.07,106.78,104.54,106.48,7716700,71.2489909878,72.4085586531,70.8895928226,72.2051257294,7716700,0.0,1.0
2004-01-29 00:00:00+00:00,105.082,105.45,104.35,105.45,12596700,71.2571283048,71.5066726912,70.7607519709,71.5066726912,12596700,0.0,1.0
2004-01-30 00:00:00+00:00,105.08,105.23,104.57,104.94,8248200,71.2557720853,71.3574885471,70.9099361149,71.1608367209,8248200,0.0,1.0
2004-02-02 00:00:00+00:00,105.3,105.86,104.53,105.2,6735300,71.4049562293,71.784697687,70.8828117251,71.3371452548,6735300,0.0,1.0
2004-02-03 00:00:00+00:00,105.15,105.45,104.72,105.0,3869100,71.3032397675,71.5066726912,71.0116525768,71.2015233056,3869100,0.0,1.0
2004-02-04 00:00:00+00:00,104.783,105.44,104.61,104.7,8405900,71.0543734908,71.4998915938,70.9370605048,70.9980903819,8405900,0.0,1.0
2004-02-05 00:00:00+00:00,105.13,105.44,104.68,105.0,5332700,71.2896775726,71.4998915938,70.984528187,71.2015233056,5332700,0.0,1.0
2004-02-06 00:00:00+00:00,106.01,106.15,104.83,105.23,6886500,71.8864141488,71.9813495132,71.0862446488,71.3574885471,6886500,0.0,1.0
2004-02-09 00:00:00+00:00,106.12,106.42,105.8,106.06,3840300,71.9610062209,72.1644391446,71.7440111022,71.9203196361,3840300,0.0,1.0
2004-02-10 00:00:00+00:00,106.25,106.56,105.82,105.95,3348600,72.0491604878,72.259374509,71.7575732971,71.8457275641,3348600,0.0,1.0
2004-02-11 00:00:00+00:00,107.4,107.78,106.25,106.47,6889000,72.8289866955,73.0866683988,72.0491604878,72.1983446319,6889000,0.0,1.0
2004-02-12 00:00:00+00:00,107.3,107.58,107.19,107.36,3758000,72.7611757209,72.9510464497,72.6865836488,72.8018623056,3758000,0.0,1.0
2004-02-13 00:00:00+00:00,106.7,107.67,106.372,107.4,4074800,72.3543098734,73.0120763268,72.1318898768,72.8289866955,4074800,0.0,1.0
2004-02-17 00:00:00+00:00,107.51,107.66,107.1,107.24,2929300,72.9035787675,73.0052952294,72.6255537717,72.7204891361,2929300,0.0,1.0
2004-02-18 00:00:00+00:00,107.169,107.59,106.876,107.46,4074000,72.6723433442,72.9578275472,72.4736571887,72.8696732802,4074000,0.0,1.0
2004-02-19 00:00:00+00:00,107.1,107.92,106.95,107.56,6430900,72.6255537717,73.1816037633,72.5238373099,72.9374842548,6430900,0.0,1.0
2004-02-20 00:00:00+00:00,106.42,107.0,105.94,106.99,9334700,72.346348865,72.7406439443,72.0200356959,72.7338457533,9334700,0.26826,1.0
2004-02-23 00:00:00+00:00,106.23,106.68,105.74,106.65,7350700,72.2171832356,72.5231018316,71.8840718755,72.5027072585,7350700,0.0,1.0
2004-02-24 00:00:00+00:00,105.83,106.53,105.33,105.864,7973900,71.9452555947,72.4211289663,71.6053460435,71.9683694441,7973900,0.0,1.0
2004-02-25 00:00:00+00:00,106.19,106.33,105.71,105.725,4212700,72.1899904715,72.2851651458,71.8636773024,71.8738745889,4212700,0.0,1.0
2004-02-26 00:00:00+00:00,105.94,106.25,105.52,105.88,4878100,72.0200356959,72.2307796176,71.7345116729,71.9792465498,4878100,0.0,1.0
2004-02-27 00:00:00+00:00,106.07,106.66,105.737,106.01,5151000,72.1084121792,72.5095054496,71.8820324181,72.0676230331,5151000,0.0,1.0
2004-03-01 00:00:00+00:00,106.96,107.09,106.17,106.446,5244100,72.7134511802,72.8018276635,72.1763940894,72.3640241617,5244100,0.0,1.0
2004-03-02 00:00:00+00:00,106.1,106.83,105.85,106.66,7420700,72.1288067523,72.6250746969,71.9588519767,72.5095054496,7420700,0.0,1.0
2004-03-03 00:00:00+00:00,106.03,106.26,105.62,105.87,5421600,72.0812194151,72.2375778086,71.8024935832,71.9724483587,5421600,0.0,1.0
2004-03-04 00:00:00+00:00,105.89,106.22,105.79,106.11,4216400,71.9860447408,72.2103850445,71.9180628306,72.1356049433,4216400,0.0,1.0
2004-03-05 00:00:00+00:00,106.2,106.69,105.39,105.48,6828600,72.1967886625,72.5299000226,71.6461351897,71.7073189089,6828600,0.0,1.0
2004-03-08 00:00:00+00:00,105.19,106.54,105.16,106.26,3972000,71.5101713692,72.4279271573,71.4897767961,72.2375778086,3972000,0.0,1.0
2004-03-09 00:00:00+00:00,104.64,105.38,104.37,105.22,8046900,71.1362708629,71.6393369986,70.9527197053,71.5305659423,8046900,0.0,1.0
2004-03-10 00:00:00+00:00,102.83,104.9,102.77,104.83,10163100,69.9057982878,71.3130238295,69.8650091417,71.2654364924,10163100,0.0,1.0
2004-03-11 00:00:00+00:00,101.5,103.47,101.39,102.62,14357500,69.0016388818,70.3408825133,68.9268587805,69.7630362763,14357500,0.0,1.0
2004-03-12 00:00:00+00:00,102.5,102.66,101.76,101.85,8724500,69.6814579841,69.7902290404,69.1783918484,69.2395755676,8724500,0.0,1.0
2004-03-15 00:00:00+00:00,101.45,102.35,101.13,102.34,9750500,68.9676479267,69.5794851187,68.7501058139,69.5726869277,9750500,0.0,1.0
2004-03-16 00:00:00+00:00,102.14,102.36,101.23,101.89,8644400,69.4367231072,69.5862833097,68.8180877242,69.2667683317,8644400,0.0,1.0
2004-03-17 00:00:00+00:00,103.26,103.55,102.41,102.48,6934900,70.1981205018,70.3952680415,69.6202742648,69.667861602,6934900,0.0,1.0
2004-03-18 00:00:00+00:00,103.31,103.53,102.35,102.91,9918500,70.2321114569,70.3816716594,69.5794851187,69.960183816,9918500,0.0,1.0
2004-03-19 00:00:00+00:00,101.94,103.28,101.87,103.05,7337600,69.3807060132,70.292714509,69.3330637783,70.1361757373,7337600,0.1176,1.0
2004-03-22 00:00:00+00:00,100.72,101.32,100.19,101.3,9303500,68.55036992,68.9587319331,68.1896501419,68.945119866,9303500,0.0,1.0
2004-03-23 00:00:00+00:00,100.65,101.43,100.58,101.13,8777700,68.5027276852,69.0335983021,68.4550854503,68.8294172956,8777700,0.0,1.0
2004-03-24 00:00:00+00:00,100.71,101.21,100.12,100.78,8309600,68.5435638865,68.883865564,68.142007907,68.5912061214,8309600,0.0,1.0
2004-03-25 00:00:00+00:00,102.16,102.37,100.99,101.2,7684300,69.5304387513,69.6733654559,68.7341328259,68.8770595305,7684300,0.0,1.0
2004-03-26 00:00:00+00:00,102.2,102.85,101.87,102.1,5376500,69.5576628855,70.0000550663,69.3330637783,69.48960255,5376500,0.0,1.0
2004-03-29 00:00:00+00:00,103.52,103.62,102.86,102.9,6766500,70.4560593142,70.5241196497,70.0068610998,70.034085234,6766500,0.0,1.0
2004-03-30 00:00:00+00:00,104.0,104.06,103.2,103.35,4685000,70.7827489246,70.8235851259,70.2382662406,70.3403567438,4685000,0.0,1.0
2004-03-31 00:00:00+00:00,103.92,104.21,103.29,103.9,6973100,70.7283006562,70.9256756292,70.2995205425,70.7146885891,6973100,0.0,1.0
2004-04-01 00:00:00+00:00,104.08,104.37,103.56,103.6,7655300,70.837197193,71.034572166,70.4832834484,70.5105075826,7655300,0.0,1.0
2004-04-02 00:00:00+00:00,104.96,105.24,104.4,105.15,7605000,71.4361281454,71.6266970848,71.0549902666,71.5654427829,7605000,0.0,1.0
2004-04-05 00:00:00+00:00,105.66,105.809,104.77,104.85,3395500,71.912550494,72.0139603939,71.306813508,71.3612617764,3395500,0.0,1.0
2004-04-06 00:00:00+00:00,105.64,105.91,105.2,105.3,3779800,71.8989384269,72.0827013327,71.5994729506,71.6675332862,3779800,0.0,1.0
2004-04-07 00:00:00+00:00,105.3,105.67,104.84,105.62,5364600,71.6675332862,71.9193565275,71.3544557428,71.8853263598,5364600,0.0,1.0
2004-04-08 00:00:00+00:00,104.69,105.95,104.1,105.89,5463200,71.2523652396,72.1099254669,70.8508092601,72.0690892656,5463200,0.0,1.0
2004-04-12 00:00:00+00:00,105.31,105.47,104.86,104.88,3299300,71.6743393197,71.7832358565,71.3680678099,71.381679877,3299300,0.0,1.0
2004-04-13 00:00:00+00:00,103.84,105.79,103.82,105.75,6847900,70.6738523878,72.0010289301,70.6602403207,71.9738047959,6847900,0.0,1.0
2004-04-14 00:00:00+00:00,104.22,104.36,103.33,103.49,8778900,70.9324816627,71.0277661324,70.3267446767,70.4356412135,8778900,0.0,1.0
2004-04-15 00:00:00+00:00,103.88,104.53,103.4,104.22,7101300,70.701076522,71.1434687028,70.3743869116,70.9324816627,7101300,0.0,1.0
2004-04-16 00:00:00+00:00,104.66,104.75,103.86,104.26,5904400,71.2722660817,71.333555055,70.7274752077,70.9998706447,5904400,0.05924,1.0
2004-04-19 00:00:00+00:00,104.47,104.67,104.1,104.42,3748300,71.1428782491,71.2790759676,70.8909124699,71.1088288195,3748300,0.0,1.0
2004-04-20 00:00:00+00:00,103.03,104.99,102.85,104.77,6431100,70.162254676,71.4969923172,70.0396767294,71.3471748268,6431100,0.0,1.0
2004-04-21 00:00:00+00:00,103.3,103.5,102.6,103.2,8370700,70.346121596,70.4823193145,69.8694295813,70.2780227368,8370700,0.0,1.0
2004-04-22 00:00:00+00:00,104.81,105.17,103.12,103.2,9166100,71.3744143705,71.6195702638,70.2235436494,70.2780227368,9166100,0.0,1.0
2004-04-23 00:00:00+00:00,104.92,105.01,104.28,104.75,4820600,71.4493231157,71.510612089,71.0134904166,71.333555055,4820600,0.0,1.0
2004-04-26 00:00:00+00:00,104.95,105.34,104.36,104.93,3700700,71.4697527735,71.7353383245,71.067969504,71.4561330016,3700700,0.0,1.0
2004-04-27 00:00:00+00:00,105.06,105.5944,104.75,104.92,5690900,71.5446615186,71.9085818224,71.333555055,71.4493231157,5690900,0.0,1.0
2004-04-28 00:00:00+00:00,103.77,104.75,103.5,104.75,8846500,70.6661862344,71.333555055,70.4823193145,71.333555055,8846500,0.0,1.0
2004-04-29 00:00:00+00:00,103.06,104.27,102.35,103.82,11963400,70.1826843338,71.0066805306,69.6991824332,70.7002356641,11963400,0.0,1.0
2004-04-30 00:00:00+00:00,102.35,103.55,102.35,103.3,6158900,69.6991824332,70.5163687441,69.6991824332,70.346121596,6158900,0.0,1.0
2004-05-03 00:00:00+00:00,103.3,103.52,102.66,102.67,6128000,70.346121596,70.4959390863,69.9102888969,69.9170987828,6128000,0.0,1.0
2004-05-04 00:00:00+00:00,103.13,104.14,102.88,103.36,7694500,70.2303535353,70.9181520136,70.0601063872,70.3869809115,7694500,0.0,1.0
2004-05-05 00:00:00+00:00,103.46,103.72,103.11,103.45,3496600,70.4550797708,70.6321368048,70.2167337634,70.4482698849,3496600,0.0,1.0
2004-05-06 00:00:00+00:00,102.6,103.18,101.91,102.82,9045900,69.8694295813,70.2644029649,69.3995474525,70.0192470716,9045900,0.0,1.0
2004-05-07 00:00:00+00:00,101.15,103.03,101.15,102.14,8867700,68.8819961223,70.162254676,68.8819961223,69.5561748288,8867700,0.0,1.0
2004-05-10 00:00:00+00:00,99.91,101.0,99.52,100.61,17582000,68.0375702677,68.7798478335,67.7719847167,68.5142622824,17582000,0.0,1.0
2004-05-11 00:00:00+00:00,100.24,100.65,100.0,100.46,8772500,68.2622965032,68.5415018261,68.098859241,68.4121139936,8772500,0.0,1.0
2004-05-12 00:00:00+00:00,100.99,101.04,98.81,100.12,16597400,68.7730379475,68.8070873771,67.2884828161,68.1805778721,16597400,0.0,1.0
2004-05-13 00:00:00+00:00,100.23,101.08,99.99,100.39,10827100,68.2554866173,68.8343269208,68.0920493551,68.3644447921,10827100,0.0,1.0
2004-05-14 00:00:00+00:00,100.45,101.0,99.72,100.2,8797800,68.4053041076,68.7798478335,67.9081824352,68.2350569595,8797800,0.0,1.0
2004-05-17 00:00:00+00:00,99.56,99.97,98.99,99.5,6814900,67.7992242604,68.0784295833,67.4110607627,67.7583649448,6814900,0.0,1.0
2004-05-18 00:00:00+00:00,99.97,100.24,99.6,99.85,6481600,68.0784295833,68.2622965032,67.8264638041,67.9967109522,6481600,0.0,1.0
2004-05-19 00:00:00+00:00,99.7,101.4,99.65,100.82,8893400,67.8945626633,69.0522432704,67.8605132337,68.6572698868,8893400,0.0,1.0
2004-05-20 00:00:00+00:00,100.02,100.15,99.42,99.88,8190900,68.1124790129,68.2010075299,67.7038858574,68.01714061,8190900,0.0,1.0
2004-05-21 00:00:00+00:00,99.8,100.53,99.55,99.95,6336900,68.165480355,68.6640855721,67.9947251437,68.2679334818,6336900,0.29783,1.0
2004-05-24 00:00:00+00:00,99.86,100.63,99.42,100.42,6829100,68.2064616058,68.7323876566,67.9059324338,68.5889532791,6829100,0.0,1.0
2004-05-25 00:00:00+00:00,101.27,101.35,99.26,99.58,9302200,69.1695209975,69.2241626652,67.7966490986,68.0152157691,9302200,0.0,1.0
2004-05-26 00:00:00+00:00,101.35,101.45,100.86,101.02,6353700,69.2241626652,69.2924647497,68.889482451,68.9987657862,6353700,0.0,1.0
2004-05-27 00:00:00+00:00,102.3,102.37,101.68,101.7,5972800,69.8730324681,69.9208439273,69.4495595441,69.463219961,5972800,0.0,1.0
2004-05-28 00:00:00+00:00,102.18,102.3,101.84,102.21,4535500,69.7910699667,69.8730324681,69.5588428793,69.8115605921,4535500,0.0,1.0
2004-06-01 00:00:00+00:00,102.16,102.27,101.46,101.91,5099400,69.7774095498,69.8525418428,69.2992949581,69.6066543385,5099400,0.0,1.0
2004-06-02 00:00:00+00:00,102.84,103.06,102.09,102.4,5817300,70.2418637246,70.3921283105,69.7295980906,69.9413345527,5817300,0.0,1.0
2004-06-03 00:00:00+00:00,102.13,102.99,101.97,102.49,7500200,69.7569189244,70.3443168514,69.6476355892,70.0028064287,7500200,0.0,1.0
2004-06-04 00:00:00+00:00,102.66,103.2,102.41,102.76,4636700,70.1189199724,70.4877512289,69.9481647611,70.187222057,4636700,0.0,1.0
2004-06-07 00:00:00+00:00,103.98,104.09,103.121,103.17,5772300,71.0205074881,71.0956397811,70.4337925821,70.4672606035,5772300,0.0,1.0
2004-06-08 00:00:00+00:00,104.47,104.49,103.67,103.73,5393400,71.3551877023,71.3688481192,70.8087710261,70.8497522768,5393400,0.0,1.0
2004-06-09 00:00:00+00:00,103.95,104.4,103.77,104.1,5151600,71.0000168628,71.3073762431,70.8770731106,71.1024699896,5151600,0.0,1.0
2004-06-10 00:00:00+00:00,104.25,104.25,103.94,104.1,3496100,71.2049231164,71.2049231164,70.9931866543,71.1024699896,3496100,0.0,1.0
2004-06-14 00:00:00+00:00,103.6,103.97,103.3,103.97,4341700,70.760959567,71.0136772797,70.5560533134,71.0136772797,4341700,0.0,1.0
2004-06-15 00:00:00+00:00,104.11,104.51,103.65,104.23,7290000,71.109300198,71.3825085361,70.7951106092,71.1912626995,7290000,0.0,1.0
2004-06-16 00:00:00+00:00,103.99,104.15,103.76,104.13,3838200,71.0273376966,71.1366210318,70.8702429022,71.1229606149,3838200,0.0,1.0
2004-06-17 00:00:00+00:00,103.95,104.13,103.59,103.85,2779500,71.0000168628,71.1229606149,70.7541293585,70.9317147783,2779500,0.0,1.0
2004-06-18 00:00:00+00:00,104.22,104.53,103.76,103.85,3919400,71.2490530932,71.4609817677,70.9345782858,70.9961059655,3919400,0.09461,1.0
2004-06-21 00:00:00+00:00,103.81,104.55,103.75,104.25,4152200,70.9687603301,71.4746545854,70.927741877,71.2695623197,4152200,0.0,1.0
2004-06-22 00:00:00+00:00,104.17,104.21,103.17,103.75,4098600,71.2148710489,71.2422166843,70.5312301633,70.927741877,4098600,0.0,1.0
2004-06-23 00:00:00+00:00,104.93,105.03,103.73,103.97,4784400,71.7344381219,71.8028022105,70.9140690592,71.0781428718,4784400,0.0,1.0
2004-06-24 00:00:00+00:00,104.61,105.05,104.47,104.78,4658200,71.5156730385,71.8164750282,71.4199633146,71.6318919891,4658200,0.0,1.0
2004-06-25 00:00:00+00:00,104.05,104.99,103.92,104.54,3581100,71.1328341426,71.7754565751,71.0439608275,71.4678181766,3581100,0.0,1.0
2004-06-28 00:00:00+00:00,103.62,104.79,103.5,104.57,6769100,70.8388685618,71.6387283979,70.7568316556,71.4883274031,6769100,0.0,1.0
2004-06-29 00:00:00+00:00,104.3,104.45,103.57,103.7,5171000,71.303744364,71.4062904969,70.8046865176,70.8935598327,5171000,0.0,1.0
2004-06-30 00:00:00+00:00,104.63,104.89,103.89,104.3,6940800,71.5293458563,71.7070924865,71.0234516009,71.303744364,6940800,0.0,1.0
2004-07-01 00:00:00+00:00,103.26,104.65,102.94,104.48,10590600,70.592757843,71.543018674,70.3739927597,71.4267997234,10590600,0.0,1.0
2004-07-02 00:00:00+00:00,103.03,103.49,102.8,103.39,4276300,70.4355204394,70.7499952467,70.2782830357,70.6816311582,4276300,0.0,1.0
2004-07-06 00:00:00+00:00,102.34,102.91,102.06,102.71,6318600,69.9638082283,70.3534835331,69.7723887804,70.216755356,6318600,0.0,1.0
2004-07-07 00:00:00+00:00,102.6,102.92,102.22,102.22,5597800,70.1415548586,70.3603199419,69.881771322,69.881771322,5597800,0.0,1.0
2004-07-08 00:00:00+00:00,102.07,102.9,101.86,102.36,8076400,69.7792251892,70.3466471242,69.6356606032,69.977481046,8076400,0.0,1.0
2004-07-09 00:00:00+00:00,102.37,102.62,102.1,102.32,3660200,69.9843174549,70.1552276763,69.7997344158,69.9501354106,3660200,0.0,1.0
2004-07-12 00:00:00+00:00,102.57,102.79,101.8,102.3,5886500,70.121045632,70.2714466268,69.5946421501,69.9364625929,5886500,0.0,1.0
2004-07-13 00:00:00+00:00,102.57,102.8,102.37,102.75,3267000,70.121045632,70.2782830357,69.9843174549,70.2441009914,3267000,0.0,1.0
2004-07-14 00:00:00+00:00,102.28,103.09,101.92,102.14,7294700,69.9227897752,70.4765388925,69.6766790564,69.8270800512,7294700,0.0,1.0
2004-07-15 00:00:00+00:00,101.61,102.54,101.57,102.48,4528300,69.4647503819,70.1005364054,69.4374047464,70.0595179523,4528300,0.0,1.0
2004-07-16 00:00:00+00:00,101.7,102.49,101.46,102.43,5944900,69.5840798984,70.1246051995,69.4198696804,70.083552645,5944900,0.08455,1.0
2004-07-19 00:00:00+00:00,100.95,101.69,100.78,101.61,9645400,69.070922967,69.577237806,68.9546073959,69.5225010667,9645400,0.0,1.0
2004-07-20 00:00:00+00:00,101.9,102.15,100.86,101.17,5270600,69.7209217468,69.8919740573,69.0093441353,69.2214490002,5270600,0.0,1.0
2004-07-21 00:00:00+00:00,100.4,102.55,100.36,102.15,9341600,68.694607884,70.165657754,68.6672395143,69.8919740573,9341600,0.0,1.0
2004-07-22 00:00:00+00:00,100.52,100.97,99.63,100.17,11667800,68.776712993,69.0846071519,68.1677667678,68.5372397584,11667800,0.0,1.0
2004-07-23 00:00:00+00:00,99.82,100.33,99.5,100.32,6837100,68.2977665237,68.6467132371,68.0788195663,68.6398711446,6837100,0.0,1.0
2004-07-26 00:00:00+00:00,99.78,100.25,99.31,100.07,8701800,68.270398154,68.5919764977,67.9488198104,68.4688188342,8701800,0.0,1.0
2004-07-27 00:00:00+00:00,100.95,101.21,99.98,100.05,7015800,69.070922967,69.2488173699,68.4072400024,68.4551346493,7015800,0.0,1.0
2004-07-28 00:00:00+00:00,101.38,101.69,100.07,100.79,9645100,69.365132941,69.577237806,68.4688188342,68.9614494883,9645100,0.0,1.0
2004-07-29 00:00:00+00:00,101.54,102.67,101.05,101.73,7651300,69.4746064197,70.247762863,69.1393438912,69.6046061757,7651300,0.0,1.0
